2017-03-22 21:05:18,001 [Worker-159] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/2.5.1/maven-compiler-plugin-2.5.1.jar
2017-03-22 21:05:26,014 [Worker-159] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/1.9.1/plexus-compiler-manager-1.9.1.pom
2017-03-22 21:05:26,494 [Worker-159] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/1.9.1/plexus-compiler-manager-1.9.1.pom
2017-03-22 21:05:26,765 [Worker-159] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.pom
2017-03-22 21:05:27,269 [Worker-159] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.pom
2017-03-22 21:05:27,530 [Worker-159] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compilers/1.9.1/plexus-compilers-1.9.1.pom
2017-03-22 21:05:28,008 [Worker-159] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compilers/1.9.1/plexus-compilers-1.9.1.pom
2017-03-22 21:05:28,851 [Worker-159] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-api/1.9.1/plexus-compiler-api-1.9.1.jar
2017-03-22 21:05:29,385 [Worker-159] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-api/1.9.1/plexus-compiler-api-1.9.1.jar
2017-03-22 21:05:29,630 [Worker-159] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/1.9.1/plexus-compiler-manager-1.9.1.jar
2017-03-22 21:05:30,132 [Worker-159] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/1.9.1/plexus-compiler-manager-1.9.1.jar
2017-03-22 21:05:30,369 [Worker-159] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.jar
2017-03-22 21:05:30,885 [Worker-159] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.jar
2017-03-22 21:05:31,371 [Worker-159] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.atguigu.test:hello:0.0.1-SNAPSHOT @ C:\Users\Administrator\Desktop\Third\workspace\hello\pom.xml.
2017-03-22 21:05:33,472 [Worker-159] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /hello/src/main/java
2017-03-22 21:05:33,486 [Worker-159] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /hello/src/main/resources
2017-03-22 21:05:33,487 [Worker-159] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /hello/src/test/java
2017-03-22 21:05:33,487 [Worker-159] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /hello/src/test/resources
2017-03-22 21:05:33,694 [Worker-160] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.atguigu.test:hello:0.0.1-SNAPSHOT @ C:\Users\Administrator\Desktop\Third\workspace\hello\pom.xml.
2017-03-22 21:05:36,778 [Worker-160] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/2.5/maven-clean-plugin-2.5.pom
2017-03-22 21:05:37,269 [Worker-160] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/2.5/maven-clean-plugin-2.5.pom
2017-03-22 21:05:37,571 [Worker-160] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-install-plugin/2.4/maven-install-plugin-2.4.pom
2017-03-22 21:05:38,551 [Worker-160] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-install-plugin/2.4/maven-install-plugin-2.4.pom
2017-03-22 21:05:39,536 [Worker-156] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.atguigu.test:hello:0.0.1-SNAPSHOT @ C:\Users\Administrator\Desktop\Third\workspace\hello\pom.xml.
2017-03-22 21:05:39,752 [Worker-156] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:05:39,788 [Worker-156] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:05:39,795 [Worker-156] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:05:39,797 [Worker-156] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:06:00,251 [Worker-158] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:06:00,272 [Worker-158] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:06:00,274 [Worker-158] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:06:00,275 [Worker-158] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:06:39,494 [Worker-160] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.atguigu.test:hello:0.0.1-SNAPSHOT @ C:\Users\Administrator\Desktop\Third\workspace\hello\pom.xml.
2017-03-22 21:06:39,594 [Worker-160] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:06:39,595 [Worker-160] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:06:39,597 [Worker-160] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:06:39,598 [Worker-160] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:06:51,042 [Worker-161] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.atguigu.test:hello:0.0.1-SNAPSHOT @ C:\Users\Administrator\Desktop\Third\workspace\hello\pom.xml.
2017-03-22 21:06:51,113 [Worker-161] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:06:51,114 [Worker-161] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:06:51,116 [Worker-161] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:06:51,117 [Worker-161] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:34:16,724 [Worker-164] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.atguigu.test:hello:0.0.1-SNAPSHOT @ C:\Users\Administrator\Desktop\Third\workspace\hello\pom.xml.
2017-03-22 21:34:16,780 [Worker-164] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /hello/src/main/java
2017-03-22 21:34:16,781 [Worker-164] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /hello/src/main/resources
2017-03-22 21:34:16,781 [Worker-164] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /hello/src/test/java
2017-03-22 21:34:16,782 [Worker-164] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /hello/src/test/resources
2017-03-22 21:34:17,376 [Worker-172] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.atguigu.test:hello:0.0.1-SNAPSHOT @ C:\Users\Administrator\Desktop\Third\workspace\hello\pom.xml.
2017-03-22 21:34:17,498 [Worker-172] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:34:17,499 [Worker-172] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:34:17,501 [Worker-172] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:34:17,501 [Worker-172] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:34:18,268 [Worker-172] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.atguigu.test:hello:0.0.1-SNAPSHOT @ C:\Users\Administrator\Desktop\Third\workspace\hello\pom.xml.
2017-03-22 21:34:18,583 [Worker-173] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:34:18,584 [Worker-173] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:34:18,587 [Worker-173] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:34:18,588 [Worker-173] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:34:34,984 [Worker-170] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:34:34,986 [Worker-170] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:34:34,990 [Worker-170] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:34:34,991 [Worker-170] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:35:28,320 [Worker-173] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.atguigu.test:hello:0.0.1-SNAPSHOT @ C:\Users\Administrator\Desktop\Third\workspace\hello\pom.xml.
2017-03-22 21:35:28,408 [Worker-173] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:35:28,409 [Worker-173] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:35:28,412 [Worker-173] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:35:28,413 [Worker-173] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:35:55,985 [Worker-175] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.atguigu.test:hello:0.0.1-SNAPSHOT @ C:\Users\Administrator\Desktop\Third\workspace\hello\pom.xml.
2017-03-22 21:35:56,056 [Worker-175] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:35:56,057 [Worker-175] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:35:56,060 [Worker-175] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:35:56,060 [Worker-175] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:36:51,010 [Worker-170] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.atguigu.test:hello:0.0.1-SNAPSHOT @ C:\Users\Administrator\Desktop\Third\workspace\hello\pom.xml.
2017-03-22 21:36:51,074 [Worker-170] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:36:51,075 [Worker-170] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:36:51,076 [Worker-170] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:36:51,077 [Worker-170] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:37:07,248 [Worker-172] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.atguigu.test:hello:0.0.1-SNAPSHOT @ C:\Users\Administrator\Desktop\Third\workspace\hello\pom.xml.
2017-03-22 21:37:07,327 [Worker-172] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:37:07,328 [Worker-172] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:37:07,329 [Worker-172] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:37:07,330 [Worker-172] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:37:44,144 [Worker-171] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.atguigu.test:hello:0.0.1-SNAPSHOT @ C:\Users\Administrator\Desktop\Third\workspace\hello\pom.xml.
2017-03-22 21:37:44,202 [Worker-171] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:37:44,203 [Worker-171] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:37:44,206 [Worker-171] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:37:44,206 [Worker-171] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:38:32,517 [Worker-171] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:38:32,523 [Worker-171] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:38:32,525 [Worker-171] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:38:32,525 [Worker-171] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:38:33,600 [Worker-164] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:38:33,601 [Worker-164] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:38:33,604 [Worker-164] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:38:33,605 [Worker-164] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:38:53,209 [Worker-176] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:38:53,210 [Worker-176] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:38:53,212 [Worker-176] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:38:53,213 [Worker-176] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:38:57,175 [Worker-176] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:38:57,177 [Worker-176] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 21:38:57,183 [Worker-176] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 21:38:57,184 [Worker-176] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
